Epsilon,Length,Delay,TotalError,CalcError
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.00192,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.762651,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.780584,0
0,1,0,1,0
0,1,0,1.18238,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.08396,0
0,1,0,0.921992,0
0,1,0,1,0
0,1,0,0.361336,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.814602,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.698016,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.558548,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.31885,0
0,1,0,1.63145,0
0,1,0,1.76019,0
0,1,0,0.73559,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.04593,0
0,1,0,0.766065,0
0,1,0,1,0
0,1,0,2.71327,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.206297,0
0,1,0,1,0
0,1,0,0.629138,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.18853,0
0,1,0,1,0
0,1,0,1.15815,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.440782,0
0,1,0,1.27842,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.711731,0
0,1,0,0.932375,0
0,1,0,0.801922,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.241819,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.957016,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.175137,0
0,1,0,1.29101,0
0,1,0,1,0
0,1,0,0.279948,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.296403,0
0,1,0,1,0
0,1,0,0.948498,0
0,1,0,1,0
0,1,0,1.66092,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
