Epsilon,Length,Delay,TotalError,CalcError
0,1,0,0.235254,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.69299,0
0,1,0,1,0
0,1,0,0.843113,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.080981,0
0,1,0,1,0
0,1,0,2.016,0
0,1,0,0.573169,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.16247,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.24367,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.90667,0
0,1,0,1,0
0,1,0,0.206893,0
0,1,0,1,0
0,1,0,1.71544,0
0,1,0,0.955488,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.09042,0
0,1,0,0.509329,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.453475,0
0,1,0,0.717618,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.255709,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.900616,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.54214,0
0,1,0,0.951702,0
0,1,0,1,0
0,1,0,2.58304,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.790853,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.694536,0
0,1,0,0.63667,0
0,1,0,0.584242,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.83593,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.37638,0
0,1,0,1,0
0,1,0,1.79968,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.619958,0
0,1,0,1,0
0,1,0,0.623346,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.384734,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.200593,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.11744,0
0,1,0,1.28416,0
0,1,0,1.0922,0
0,1,0,0.75469,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.241499,0
0,1,0,1,0
0,1,0,0.227797,0
0,1,0,1.05691,0
0,1,0,0.775259,0
0,1,0,1,0
0,1,0,0.525967,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.318554,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.06315,0
0,1,0,0.824696,0
0,1,0,1,0
0,1,0,0.162421,0
0,1,0,0.737993,0
0,1,0,1,0
0,1,0,0.431202,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.565442,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.582491,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.66312,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.216494,0
0,1,0,1.2715,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.43351,0
0,1,0,1,0
0,1,0,1.64126,0
0,1,0,1,0
0,1,0,0.207697,0
0,1,0,1.97521,0
0,1,0,1.06132,0
0,1,0,1,0
0,1,0,0.814292,0
0,1,0,1.24184,0
0,1,0,1.37558,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.392755,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.145527,0
0,1,0,1,0
0,1,0,0.86377,0
0,1,0,1,0
0,1,0,2.21918,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.16425,0
0,1,0,1,0
0,1,0,0.795488,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.57655,0
0,1,0,1.36125,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.468714,0
0,1,0,1,0
0,1,0,2.05367,0
0,1,0,1.54534,0
0,1,0,1,0
0,1,0,1.27707,0
0,1,0,1,0
0,1,0,0.159503,0
0,1,0,1,0
0,1,0,1.49715,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.530198,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.190168,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.460946,0
0,1,0,1,0
0,1,0,1.28043,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.32649,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.811942,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.828616,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.13101,0
0,1,0,0.12506,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.999627,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.901169,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.208986,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.65988,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.369496,0
0,1,0,1,0
0,1,0,0.359087,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.13506,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.117776,0
0,1,0,1,0
0,1,0,0.627968,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.11947,0
0,1,0,1,0
0,1,0,0.699271,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.868471,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.584266,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.98752,0
0,1,0,1,0
0,1,0,2.29478,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.23209,0
0,1,0,0.936583,0
0,1,0,1,0
0,1,0,0.603505,0
0,1,0,1,0
0,1,0,1.67601,0
0,1,0,1,0
0,1,0,1.18258,0
0,1,0,0.634518,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.811727,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.83852,0
0,1,0,1.89496,0
0,1,0,1,0
0,1,0,0.880958,0
0,1,0,1,0
0,1,0,1.25763,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.36219,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.0611268,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.50786,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.602666,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.972114,0
0,1,0,1,0
0,1,0,2.06991,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.18038,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.656808,0
0,1,0,0.415455,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.5514,0
0,1,0,1.79933,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.22664,0
0,1,0,1,0
0,1,0,1,0
0,2,0,1,0
0,2,0,1,0
